date,region,state,cases,deaths
2021-03-12,Sudeste,MG,956468.0,20300
2021-03-12,Sudeste,RJ,604171.0,34210
2021-03-12,Sudeste,SP,2179786.0,63531
2021-03-12,Sul,PR,751562.0,13335
2021-03-12,Sul,RS,730478.0,14554
2021-03-12,Sul,SC,724107.0,8502
2021-03-13,Centro-Oeste,DF,316181.0,5097
2021-03-13,Centro-Oeste,GO,432519.0,9537
2021-03-13,Centro-Oeste,MS,193629.0,3584
2021-03-13,Centro-Oeste,MT,270169.0,6219
2021-03-13,Nordeste,AL,139645.0,3182
2021-03-13,Nordeste,BA,740148.0,13159
2021-03-13,Nordeste,CE,468097.0,12196
2021-03-13,Nordeste,MA,228004.0,5469
2021-03-13,Nordeste,PB,237313.0,4896
2021-03-13,Nordeste,PE,316424.0,11357
2021-03-13,Nordeste,PI,185192.0,3606
2021-03-13,Nordeste,RN,180125.0,3880
2021-03-13,Nordeste,SE,158251.0,3105
2021-03-13,Norte,AC,62332.0,1117
2021-03-13,Norte,AM,331172.0,11516
2021-03-13,Norte,AP,87792.0,1181
2021-03-13,Norte,PA,382212.0,9290
2021-03-13,Norte,RO,164746.0,3346
2021-03-13,Norte,RR,85572.0,1232
2021-03-13,Norte,TO,124722.0,1660
2021-03-13,Sudeste,ES,343725.0,6706
2021-03-13,Sudeste,MG,963889.0,20506
2021-03-13,Sudeste,RJ,606452.0,34304
2021-03-13,Sudeste,SP,2195130.0,63965
2021-03-13,Sul,PR,757791.0,13492
2021-03-13,Sul,RS,739759.0,14885
2021-03-13,Sul,SC,728567.0,8615
2021-03-14,Centro-Oeste,DF,317880.0,5116
2021-03-14,Centro-Oeste,GO,433298.0,9572
2021-03-14,Centro-Oeste,MS,194346.0,3614
2021-03-14,Centro-Oeste,MT,270633.0,6258
2021-03-14,Nordeste,AL,140342.0,3198
2021-03-14,Nordeste,BA,743064.0,13239
2021-03-14,Nordeste,CE,471213.0,12260
2021-03-14,Nordeste,MA,228411.0,5483
2021-03-14,Nordeste,PB,238569.0,4933
2021-03-14,Nordeste,PE,317528.0,11383
2021-03-14,Nordeste,PI,185844.0,3623
2021-03-14,Nordeste,RN,180310.0,3919
2021-03-14,Nordeste,SE,158800.0,3123
2021-03-14,Norte,AC,62620.0,1122
2021-03-14,Norte,AM,331768.0,11539
2021-03-14,Norte,AP,88047.0,1181
2021-03-14,Norte,PA,382872.0,9329
2021-03-14,Norte,RO,165438.0,3367
2021-03-14,Norte,RR,85767.0,1232
2021-03-14,Norte,TO,125392.0,1680
2021-03-14,Sudeste,ES,344669.0,6719
2021-03-14,Sudeste,MG,971379.0,20650
2021-03-14,Sudeste,RJ,606720.0,34329
2021-03-14,Sudeste,SP,2202983.0,64123
2021-03-14,Sul,PR,761643.0,13585
2021-03-14,Sul,RS,742866.0,14957
2021-03-14,Sul,SC,730968.0,8695
2021-03-15,Centro-Oeste,DF,319936.0,5145
2021-03-15,Centro-Oeste,GO,435945.0,9587
2021-03-15,Centro-Oeste,MS,194882.0,3628
2021-03-15,Centro-Oeste,MT,271973.0,6308
2021-03-15,Nordeste,AL,141390.0,3216
2021-03-15,Nordeste,BA,744227.0,13341
2021-03-15,Nordeste,CE,473006.0,12314
2021-03-15,Nordeste,MA,228827.0,5505
2021-03-15,Nordeste,PB,239594.0,4992
2021-03-15,Nordeste,PE,318449.0,11411
2021-03-15,Nordeste,PI,186101.0,3647
2021-03-15,Nordeste,RN,180362.0,3937
2021-03-15,Nordeste,SE,159857.0,3141
2021-03-15,Norte,AC,62940.0,1129
2021-03-15,Norte,AM,332309.0,11573
2021-03-15,Norte,AP,88363.0,1187
2021-03-15,Norte,PA,383704.0,9374
2021-03-15,Norte,RO,166931.0,3415
2021-03-15,Norte,RR,85856.0,1232
2021-03-15,Norte,TO,126131.0,1697
2021-03-15,Sudeste,ES,346245.0,6745
2021-03-15,Sudeste,MG,974594.0,20687
2021-03-15,Sudeste,RJ,607806.0,34330
2021-03-15,Sudeste,SP,2208242.0,64223
2021-03-15,Sul,PR,763786.0,13626
2021-03-15,Sul,RS,744844.0,15105
2021-03-15,Sul,SC,733309.0,8791
2021-03-16,Centro-Oeste,DF,321365.0,5176
2021-03-16,Centro-Oeste,GO,439903.0,9807
2021-03-16,Centro-Oeste,MS,196094.0,3667
2021-03-16,Centro-Oeste,MT,274730.0,6394
2021-03-16,Nordeste,AL,142544.0,3234
2021-03-16,Nordeste,BA,748835.0,13459
2021-03-16,Nordeste,CE,478046.0,12394
2021-03-16,Nordeste,MA,229496.0,5537
2021-03-16,Nordeste,PB,240398.0,5036
2021-03-16,Nordeste,PE,320931.0,11471
2021-03-16,Nordeste,PI,186897.0,3674
2021-03-16,Nordeste,RN,181390.0,3959
2021-03-16,Nordeste,SE,160373.0,3163
2021-03-16,Norte,AC,63378.0,1140
2021-03-16,Norte,AM,333608.0,11623
2021-03-16,Norte,AP,89118.0,1195
2021-03-16,Norte,PA,385536.0,9427
2021-03-16,Norte,RO,168891.0,3464
2021-03-16,Norte,RR,86022.0,1250
2021-03-16,Norte,TO,127093.0,1715
2021-03-16,Sudeste,ES,348747.0,6780
2021-03-16,Sudeste,MG,980687.0,20715
2021-03-16,Sudeste,RJ,608887.0,34445
2021-03-16,Sudeste,SP,2225926.0,64902
2021-03-16,Sul,PR,769609.0,13936
2021-03-16,Sul,RS,754175.0,15606
2021-03-16,Sul,SC,740856.0,8958
2021-03-17,Centro-Oeste,DF,322686.0,5206
2021-03-17,Centro-Oeste,GO,444028.0,9910
2021-03-17,Centro-Oeste,MS,197541.0,3709
2021-03-17,Centro-Oeste,MT,277537.0,6458
2021-03-17,Nordeste,AL,143338.0,3254
2021-03-17,Nordeste,BA,753584.0,13589
2021-03-17,Nordeste,CE,481071.0,12466
2021-03-17,Nordeste,MA,231075.0,5568
2021-03-17,Nordeste,PB,241592.0,5080
2021-03-17,Nordeste,PE,323176.0,11510
2021-03-17,Nordeste,PI,187960.0,3697
2021-03-17,Nordeste,RN,182399.0,4024
2021-03-17,Nordeste,SE,161841.0,3187
2021-03-17,Norte,AC,63721.0,1144
2021-03-17,Norte,AM,334432.0,11672
2021-03-17,Norte,AP,89822.0,1201
2021-03-17,Norte,PA,387960.0,9499
2021-03-17,Norte,RO,170515.0,3519
2021-03-17,Norte,RR,86382.0,1261
2021-03-17,Norte,TO,128258.0,1735
2021-03-17,Sudeste,ES,350856.0,6814
2021-03-17,Sudeste,MG,991732.0,21029
2021-03-17,Sudeste,RJ,612980.0,34586
2021-03-17,Sudeste,SP,2243868.0,65519
2021-03-17,Sul,PR,775070.0,14198
2021-03-17,Sul,RS,763794.0,15819
2021-03-17,Sul,SC,746620.0,9121
2021-03-18,Centro-Oeste,DF,324576.0,5274
2021-03-18,Centro-Oeste,GO,446737.0,10045
2021-03-18,Centro-Oeste,MS,198795.0,3740
2021-03-18,Centro-Oeste,MT,279807.0,6498
2021-03-18,Nordeste,AL,144412.0,3274
2021-03-18,Nordeste,BA,758168.0,13742
2021-03-18,Nordeste,CE,486770.0,12630
2021-03-18,Nordeste,MA,231874.0,5603
2021-03-18,Nordeste,PB,242995.0,5123
2021-03-18,Nordeste,PE,325315.0,11563
2021-03-18,Nordeste,PI,189115.0,3720
2021-03-18,Nordeste,RN,182399.0,4024
2021-03-18,Nordeste,SE,162651.0,3210
2021-03-18,Norte,AC,64234.0,1156
2021-03-18,Norte,AM,335394.0,11708
2021-03-18,Norte,AP,90597.0,1206
2021-03-18,Norte,PA,390874.0,9634
2021-03-18,Norte,RO,171718.0,3553
2021-03-18,Norte,RR,86683.0,1269
2021-03-18,Norte,TO,129539.0,1755
2021-03-18,Sudeste,ES,353174.0,6843
2021-03-18,Sudeste,MG,1003104.0,21303
2021-03-18,Sudeste,RJ,615930.0,34695
2021-03-18,Sudeste,SP,2261360.0,66178
2021-03-18,Sul,PR,781539.0,14389
2021-03-18,Sul,RS,771000.0,16117
2021-03-18,Sul,SC,752060.0,9247
2021-03-19,Centro-Oeste,DF,326083.0,5321
2021-03-19,Centro-Oeste,GO,449129.0,10190
2021-03-19,Centro-Oeste,MS,200017.0,3775
2021-03-19,Centro-Oeste,MT,282614.0,6577
2021-03-19,Nordeste,AL,145389.0,3294
2021-03-19,Nordeste,BA,762616.0,13885
2021-03-19,Nordeste,CE,491575.0,12750
2021-03-19,Nordeste,MA,232708.0,5640
2021-03-19,Nordeste,PB,244264.0,5167
2021-03-19,Nordeste,PE,327526.0,11614
2021-03-19,Nordeste,PI,190385.0,3740
2021-03-19,Nordeste,RN,183089.0,4084
2021-03-19,Nordeste,SE,163528.0,3234
2021-03-19,Norte,AC,64878.0,1168
2021-03-19,Norte,AM,337351.0,11743
2021-03-19,Norte,AP,91077.0,1216
2021-03-19,Norte,PA,393675.0,9682
2021-03-19,Norte,RO,173099.0,3589
2021-03-19,Norte,RR,87032.0,1274
2021-03-19,Norte,TO,130824.0,1775
2021-03-19,Sudeste,ES,355257.0,6882
2021-03-19,Sudeste,MG,1014079.0,21540
2021-03-19,Sudeste,RJ,618284.0,34830
2021-03-19,Sudeste,SP,2280033.0,66798
2021-03-19,Sul,PR,789685.0,14658
2021-03-19,Sul,RS,780186.0,16507
2021-03-19,Sul,SC,757007.0,9381
2021-03-20,Centro-Oeste,DF,327822.0,5355
2021-03-20,Centro-Oeste,GO,451369.0,10309
2021-03-20,Centro-Oeste,MS,201125.0,3799
2021-03-20,Centro-Oeste,MT,284392.0,6649
2021-03-20,Nordeste,AL,146396.0,3316
2021-03-20,Nordeste,BA,767134.0,14000
2021-03-20,Nordeste,CE,495647.0,12806
2021-03-20,Nordeste,MA,233764.0,5678
2021-03-20,Nordeste,PB,245564.0,5212
2021-03-20,Nordeste,PE,329633.0,11638
2021-03-20,Nordeste,PI,191845.0,3778
2021-03-20,Nordeste,RN,183290.0,4101
2021-03-20,Nordeste,SE,164590.0,3257
2021-03-20,Norte,AC,65275.0,1176
2021-03-20,Norte,AM,338376.0,11775
2021-03-20,Norte,AP,91515.0,1222
2021-03-20,Norte,PA,396302.0,9742
2021-03-20,Norte,RO,174047.0,3642
2021-03-20,Norte,RR,87354.0,1281
2021-03-20,Norte,TO,131765.0,1791
2021-03-20,Sudeste,ES,357653.0,6905
2021-03-20,Sudeste,MG,1023969.0,21764
2021-03-20,Sudeste,RJ,619228.0,35017
2021-03-20,Sudeste,SP,2298061.0,67414
2021-03-20,Sul,PR,794443.0,14840
2021-03-20,Sul,RS,788704.0,16814
2021-03-20,Sul,SC,761196.0,9471
2021-03-21,Centro-Oeste,DF,328902.0,5382
2021-03-21,Centro-Oeste,GO,451932.0,10339
2021-03-21,Centro-Oeste,MS,202168.0,3826
2021-03-21,Centro-Oeste,MT,285016.0,6694
2021-03-21,Nordeste,AL,147459.0,3338
2021-03-21,Nordeste,BA,768832.0,14099
2021-03-21,Nordeste,CE,498400.0,12870
2021-03-21,Nordeste,MA,234143.0,5690
2021-03-21,Nordeste,PB,246382.0,5243
2021-03-21,Nordeste,PE,330649.0,11661
2021-03-21,Nordeste,PI,192786.0,3802
2021-03-21,Nordeste,RN,183907.0,4145
2021-03-21,Nordeste,SE,165916.0,3276
2021-03-21,Norte,AC,65446.0,1181
2021-03-21,Norte,AM,338743.0,11791
2021-03-21,Norte,AP,92010.0,1222
2021-03-21,Norte,PA,397224.0,9796
2021-03-21,Norte,RO,175187.0,3677
2021-03-21,Norte,RR,87554.0,1281
2021-03-21,Norte,TO,132419.0,1806
2021-03-21,Sudeste,ES,359172.0,6926
2021-03-21,Sudeste,MG,1033562.0,22007
2021-03-21,Sudeste,RJ,621991.0,35131
2021-03-21,Sudeste,SP,2306326.0,67558
2021-03-21,Sul,PR,796589.0,14893
2021-03-21,Sul,RS,791219.0,16869
2021-03-21,Sul,SC,764299.0,9539
2021-03-22,Centro-Oeste,DF,330756.0,5441
2021-03-22,Centro-Oeste,GO,453460.0,10411
2021-03-22,Centro-Oeste,MS,202831.0,3854
2021-03-22,Centro-Oeste,MT,287216.0,6792
2021-03-22,Nordeste,AL,147882.0,3358
2021-03-22,Nordeste,BA,770430.0,14224
2021-03-22,Nordeste,CE,511019.0,12870
2021-03-22,Nordeste,MA,234635.0,5720
2021-03-22,Nordeste,PB,247312.0,5272
2021-03-22,Nordeste,PE,331326.0,11698
2021-03-22,Nordeste,PI,193411.0,3817
2021-03-22,Nordeste,RN,185208.0,4168
2021-03-22,Nordeste,SE,166617.0,3298
2021-03-22,Norte,AC,65959.0,1190
2021-03-22,Norte,AM,339510.0,11818
2021-03-22,Norte,AP,92462.0,1233
2021-03-22,Norte,PA,397829.0,9837
2021-03-22,Norte,RO,176207.0,3727
2021-03-22,Norte,RR,87649.0,1281
2021-03-22,Norte,TO,133050.0,1821
2021-03-22,Sudeste,ES,361422.0,6981
2021-03-22,Sudeste,MG,1036301.0,22055
2021-03-22,Sudeste,RJ,623460.0,35180
2021-03-22,Sudeste,SP,2311101.0,67602
2021-03-22,Sul,PR,799813.0,14969
2021-03-22,Sul,RS,793008.0,17157
2021-03-22,Sul,SC,767652.0,9651
2021-03-23,Centro-Oeste,DF,332153.0,5503
2021-03-23,Centro-Oeste,GO,457483.0,10583
2021-03-23,Centro-Oeste,MS,204096.0,3895
2021-03-23,Centro-Oeste,MT,289617.0,6878
2021-03-23,Nordeste,AL,148422.0,3378
2021-03-23,Nordeste,BA,774491.0,14357
2021-03-23,Nordeste,CE,511170.0,13048
2021-03-23,Nordeste,MA,235646.0,5759
2021-03-23,Nordeste,PB,248452.0,5313
2021-03-23,Nordeste,PE,333498.0,11762
2021-03-23,Nordeste,PI,194359.0,3851
2021-03-23,Nordeste,RN,186841.0,4209
2021-03-23,Nordeste,SE,167736.0,3322
2021-03-23,Norte,AC,66290.0,1201
2021-03-23,Norte,AM,340785.0,11836
2021-03-23,Norte,AP,93111.0,1243
2021-03-23,Norte,PA,400523.0,9899
2021-03-23,Norte,RO,177652.0,3777
2021-03-23,Norte,RR,87866.0,1290
2021-03-23,Norte,TO,134176.0,1838
2021-03-23,Sudeste,ES,363685.0,7044
2021-03-23,Sudeste,MG,1040198.0,22123
2021-03-23,Sudeste,RJ,626661.0,35331
2021-03-23,Sudeste,SP,2332043.0,68623
2021-03-23,Sul,PR,807157.0,15281
2021-03-23,Sul,RS,801499.0,17499
2021-03-23,Sul,SC,774409.0,9833
2021-03-24,Centro-Oeste,DF,333348.0,5553
2021-03-24,Centro-Oeste,GO,462740.0,10599
2021-03-24,Centro-Oeste,MS,205712.0,3915
2021-03-24,Centro-Oeste,MT,292638.0,6964
2021-03-24,Nordeste,AL,148996.0,3398
2021-03-24,Nordeste,BA,779321.0,14492
2021-03-24,Nordeste,CE,511170.0,13048
2021-03-24,Nordeste,MA,236832.0,5798
2021-03-24,Nordeste,PB,249606.0,5354
2021-03-24,Nordeste,PE,336236.0,11807
2021-03-24,Nordeste,PI,196010.0,3870
2021-03-24,Nordeste,RN,188428.0,4249
2021-03-24,Nordeste,SE,168536.0,3347
2021-03-24,Norte,AC,66744.0,1210
2021-03-24,Norte,AM,341968.0,11860
2021-03-24,Norte,AP,93689.0,1253
2021-03-24,Norte,PA,403353.0,9971
2021-03-24,Norte,RO,179178.0,3831
2021-03-24,Norte,RR,88157.0,1301
2021-03-24,Norte,TO,135018.0,1860
2021-03-24,Sudeste,ES,365877.0,7108
2021-03-24,Sudeste,MG,1053994.0,22497
2021-03-24,Sudeste,RJ,629553.0,35373
2021-03-24,Sudeste,SP,2352438.0,68904
2021-03-24,Sul,PR,812719.0,15454
2021-03-24,Sul,RS,809039.0,17748
2021-03-24,Sul,SC,778711.0,9921
2021-03-25,Centro-Oeste,DF,335153.0,5610
2021-03-25,Centro-Oeste,GO,467251.0,10743
2021-03-25,Centro-Oeste,MS,206968.0,3975
2021-03-25,Centro-Oeste,MT,295805.0,7039
2021-03-25,Nordeste,AL,149697.0,3421
2021-03-25,Nordeste,BA,783558.0,14631
2021-03-25,Nordeste,CE,516556.0,13313
2021-03-25,Nordeste,MA,238042.0,5837
2021-03-25,Nordeste,PB,251278.0,5404
2021-03-25,Nordeste,PE,339022.0,11853
2021-03-25,Nordeste,PI,197159.0,3919
2021-03-25,Nordeste,RN,189479.0,4309
2021-03-25,Nordeste,SE,169458.0,3368
2021-03-25,Norte,AC,67292.0,1217
2021-03-25,Norte,AM,343133.0,11893
2021-03-25,Norte,AP,94285.0,1258
2021-03-25,Norte,PA,406050.0,10011
2021-03-25,Norte,RO,180348.0,3876
2021-03-25,Norte,RR,88458.0,1303
2021-03-25,Norte,TO,136020.0,1885
2021-03-25,Sudeste,ES,368402.0,7161
2021-03-25,Sudeste,MG,1067919.0,22571
2021-03-25,Sudeste,RJ,632533.0,35563
2021-03-25,Sudeste,SP,2370885.0,69503
2021-03-25,Sul,PR,824049.0,15750
2021-03-25,Sul,RS,815172.0,17941
2021-03-25,Sul,SC,786197.0,10108
2021-03-26,Centro-Oeste,DF,337294.0,5674
2021-03-26,Centro-Oeste,GO,471911.0,10951
2021-03-26,Centro-Oeste,MS,208495.0,4045
2021-03-26,Centro-Oeste,MT,298317.0,7130
2021-03-26,Nordeste,AL,150366.0,3444
2021-03-26,Nordeste,BA,788296.0,14786
2021-03-26,Nordeste,CE,516556.0,13313
2021-03-26,Nordeste,MA,239077.0,5876
2021-03-26,Nordeste,PB,252889.0,5452
2021-03-26,Nordeste,PE,341249.0,11915
2021-03-26,Nordeste,PI,198664.0,3950
2021-03-26,Nordeste,RN,191752.0,4354
2021-03-26,Nordeste,SE,170413.0,3389
2021-03-26,Norte,AC,67777.0,1224
2021-03-26,Norte,AM,344224.0,11917
2021-03-26,Norte,AP,94967.0,1265
2021-03-26,Norte,PA,408924.0,10111
2021-03-26,Norte,RO,181845.0,3925
2021-03-26,Norte,RR,88707.0,1318
2021-03-26,Norte,TO,137128.0,1912
2021-03-26,Sudeste,ES,370110.0,7214
2021-03-26,Sudeste,MG,1081981.0,22887
2021-03-26,Sudeste,RJ,635712.0,35758
2021-03-26,Sudeste,SP,2392374.0,70696
2021-03-26,Sul,PR,828749.0,15939
2021-03-26,Sul,RS,816275.0,18349
2021-03-26,Sul,SC,790362.0,10318
2021-03-27,Centro-Oeste,DF,338930.0,5717
2021-03-27,Centro-Oeste,GO,474381.0,11085
2021-03-27,Centro-Oeste,MS,210002.0,4078
2021-03-27,Centro-Oeste,MT,299702.0,7177
2021-03-27,Nordeste,AL,151090.0,3467
2021-03-27,Nordeste,BA,791481.0,14886
2021-03-27,Nordeste,CE,522173.0,13508
2021-03-27,Nordeste,MA,239716.0,5910
2021-03-27,Nordeste,PB,254299.0,5509
2021-03-27,Nordeste,PE,343406.0,11975
2021-03-27,Nordeste,PI,200285.0,3967
2021-03-27,Nordeste,RN,191771.0,4394
2021-03-27,Nordeste,SE,171261.0,3411
2021-03-27,Norte,AC,68575.0,1229
2021-03-27,Norte,AM,345336.0,11939
2021-03-27,Norte,AP,95400.0,1268
2021-03-27,Norte,PA,411363.0,10192
2021-03-27,Norte,RO,182844.0,3966
2021-03-27,Norte,RR,88980.0,1320
2021-03-27,Norte,TO,138206.0,1942
2021-03-27,Sudeste,ES,372604.0,7248
2021-03-27,Sudeste,MG,1093539.0,23366
2021-03-27,Sudeste,RJ,638481.0,36026
2021-03-27,Sudeste,SP,2410498.0,71747
2021-03-27,Sul,PR,833786.0,16124
2021-03-27,Sul,RS,828397.0,18680
2021-03-27,Sul,SC,793856.0,10419
2021-03-28,Centro-Oeste,DF,340166.0,5757
2021-03-28,Centro-Oeste,GO,475282.0,11160
2021-03-28,Centro-Oeste,MS,211282.0,4123
2021-03-28,Centro-Oeste,MT,300441.0,7241
2021-03-28,Nordeste,AL,151824.0,3489
2021-03-28,Nordeste,BA,794437.0,14960
2021-03-28,Nordeste,CE,524428.0,13580
2021-03-28,Nordeste,MA,239953.0,5949
2021-03-28,Nordeste,PB,255502.0,5552
2021-03-28,Nordeste,PE,344177.0,12006
2021-03-28,Nordeste,PI,201517.0,3996
2021-03-28,Nordeste,RN,191779.0,4413
2021-03-28,Nordeste,SE,171701.0,3432
2021-03-28,Norte,AC,68742.0,1234
2021-03-28,Norte,AM,345810.0,11952
2021-03-28,Norte,AP,95649.0,1268
2021-03-28,Norte,PA,412122.0,10252
2021-03-28,Norte,RO,183642.0,3990
2021-03-28,Norte,RR,89116.0,1320
2021-03-28,Norte,TO,138840.0,1972
2021-03-28,Sudeste,ES,374179.0,7278
2021-03-28,Sudeste,MG,1100575.0,23687
2021-03-28,Sudeste,RJ,640467.0,36109
2021-03-28,Sudeste,SP,2420100.0,71991
2021-03-28,Sul,PR,836936.0,16190
2021-03-28,Sul,RS,830630.0,18823
2021-03-28,Sul,SC,795391.0,10482
2021-03-29,Centro-Oeste,DF,341758.0,5818
2021-03-29,Centro-Oeste,GO,476488.0,11192
2021-03-29,Centro-Oeste,MS,212419.0,4164
2021-03-29,Centro-Oeste,MT,302632.0,7354
2021-03-29,Nordeste,AL,152210.0,3511
2021-03-29,Nordeste,BA,795505.0,15050
2021-03-29,Nordeste,CE,529670.0,13609
2021-03-29,Nordeste,MA,240146.0,5991
2021-03-29,Nordeste,PB,256470.0,5601
2021-03-29,Nordeste,PE,344567.0,12044
2021-03-29,Nordeste,PI,202230.0,4028
2021-03-29,Nordeste,RN,193686.0,4427
2021-03-29,Nordeste,SE,172886.0,3456
2021-03-29,Norte,AC,68905.0,1240
2021-03-29,Norte,AM,346320.0,11974
2021-03-29,Norte,AP,96199.0,1279
2021-03-29,Norte,PA,412742.0,10313
2021-03-29,Norte,RO,184527.0,4046
2021-03-29,Norte,RR,89164.0,1320
2021-03-29,Norte,TO,139094.0,1984
2021-03-29,Sudeste,ES,375889.0,7341
2021-03-29,Sudeste,MG,1103687.0,23788
2021-03-29,Sudeste,RJ,641254.0,36149
2021-03-29,Sudeste,SP,2425320.0,72283
2021-03-29,Sul,PR,839764.0,16290
2021-03-29,Sul,RS,832007.0,19020
2021-03-29,Sul,SC,798076.0,10594
2021-03-30,Centro-Oeste,DF,343111.0,5912
2021-03-30,Centro-Oeste,GO,481061.0,11444
2021-03-30,Centro-Oeste,MS,213869.0,4220
2021-03-30,Centro-Oeste,MT,305597.0,7441
2021-03-30,Nordeste,AL,152866.0,3533
2021-03-30,Nordeste,BA,799429.0,15170
2021-03-30,Nordeste,CE,532534.0,13778
2021-03-30,Nordeste,MA,241577.0,6031
2021-03-30,Nordeste,PB,257620.0,5671
2021-03-30,Nordeste,PE,346800.0,12118
2021-03-30,Nordeste,PI,203458.0,4066
2021-03-30,Nordeste,RN,195285.0,4474
2021-03-30,Nordeste,SE,173693.0,3478
2021-03-30,Norte,AC,69103.0,1253
2021-03-30,Norte,AM,347810.0,11997
2021-03-30,Norte,AP,96910.0,1292
2021-03-30,Norte,PA,414986.0,10375
2021-03-30,Norte,RO,185410.0,4085
2021-03-30,Norte,RR,89164.0,1320
2021-03-30,Norte,TO,140018.0,2007
2021-03-30,Sudeste,ES,379367.0,7437
2021-03-30,Sudeste,MG,1111893.0,23915
2021-03-30,Sudeste,RJ,644754.0,36432
2021-03-30,Sudeste,SP,2446680.0,73492
2021-03-30,Sul,PR,843046.0,16521
2021-03-30,Sul,RS,839070.0,19432
2021-03-30,Sul,SC,802998.0,10752
2021-03-31,Centro-Oeste,DF,344364.0,6029
2021-03-31,Centro-Oeste,GO,484309.0,11598
2021-03-31,Centro-Oeste,MS,215598.0,4277
2021-03-31,Centro-Oeste,MT,308546.0,7542
2021-03-31,Nordeste,AL,153490.0,3554
2021-03-31,Nordeste,BA,803664.0,15330
2021-03-31,Nordeste,CE,538301.0,14024
2021-03-31,Nordeste,MA,242401.0,6070
2021-03-31,Nordeste,PB,259173.0,5744
2021-03-31,Nordeste,PE,349231.0,12175
2021-03-31,Nordeste,PI,205005.0,4104
2021-03-31,Nordeste,RN,196261.0,4507
2021-03-31,Nordeste,SE,174600.0,3501
2021-03-31,Norte,AC,69657.0,1262
2021-03-31,Norte,AM,349123.0,12015
2021-03-31,Norte,AP,97542.0,1302
2021-03-31,Norte,PA,417523.0,10426
2021-03-31,Norte,RO,187270.0,4143
2021-03-31,Norte,RR,89525.0,1341
2021-03-31,Norte,TO,140975.0,2032
2021-03-31,Sudeste,ES,382138.0,7490
2021-03-31,Sudeste,MG,1123913.0,24332
2021-03-31,Sudeste,RJ,647875.0,36727
2021-03-31,Sudeste,SP,2469849.0,74652
2021-03-31,Sul,PR,846105.0,16717
2021-03-31,Sul,RS,845380.0,19736
2021-03-31,Sul,SC,806929.0,10885
2021-04-01,Centro-Oeste,DF,345682.0,6150
2021-04-01,Centro-Oeste,GO,486646.0,11725
2021-04-01,Centro-Oeste,MS,217457.0,4334
2021-04-01,Centro-Oeste,MT,310773.0,7629
2021-04-01,Nordeste,AL,154199.0,3576
2021-04-01,Nordeste,BA,808461.0,15472
2021-04-01,Nordeste,CE,541227.0,14167
2021-04-01,Nordeste,MA,243720.0,6108
2021-04-01,Nordeste,PB,260484.0,5791
2021-04-01,Nordeste,PE,352218.0,12249
2021-04-01,Nordeste,PI,206631.0,4141
2021-04-01,Nordeste,RN,197076.0,4548
2021-04-01,Nordeste,SE,175582.0,3525
2021-04-01,Norte,AC,69988.0,1269
2021-04-01,Norte,AM,350288.0,12031
2021-04-01,Norte,AP,98044.0,1311
2021-04-01,Norte,PA,420372.0,10503
2021-04-01,Norte,RO,188336.0,4196
2021-04-01,Norte,RR,89853.0,1346
2021-04-01,Norte,TO,141913.0,2057
2021-04-01,Sudeste,ES,384362.0,7553
2021-04-01,Sudeste,MG,1135856.0,24728
2021-04-01,Sudeste,RJ,651914.0,37114
2021-04-01,Sudeste,SP,2496416.0,75734
2021-04-01,Sul,PR,851339.0,16941
2021-04-01,Sul,RS,850220.0,20063
2021-04-01,Sul,SC,810787.0,11023
2021-04-02,Centro-Oeste,DF,346873.0,6207
2021-04-02,Centro-Oeste,GO,487680.0,11807
2021-04-02,Centro-Oeste,MS,218959.0,4376
2021-04-02,Centro-Oeste,MT,311828.0,7712
2021-04-02,Nordeste,AL,154819.0,3598
2021-04-02,Nordeste,BA,811808.0,15599
2021-04-02,Nordeste,CE,543754.0,14268
2021-04-02,Nordeste,MA,244340.0,6149
2021-04-02,Nordeste,PB,261711.0,5820
2021-04-02,Nordeste,PE,353997.0,12295
2021-04-02,Nordeste,PI,207837.0,4181
2021-04-02,Nordeste,RN,197994.0,4588
2021-04-02,Nordeste,SE,176357.0,3550
2021-04-02,Norte,AC,70851.0,1280
2021-04-02,Norte,AM,351118.0,12048
2021-04-02,Norte,AP,98324.0,1318
2021-04-02,Norte,PA,421966.0,10619
2021-04-02,Norte,RO,189349.0,4233
2021-04-02,Norte,RR,90109.0,1352
2021-04-02,Norte,TO,142493.0,2079
2021-04-02,Sudeste,ES,386176.0,7601
2021-04-02,Sudeste,MG,1147578.0,25214
2021-04-02,Sudeste,RJ,653204.0,37218
2021-04-02,Sudeste,SP,2513178.0,76552
2021-04-02,Sul,PR,855908.0,17183
2021-04-02,Sul,RS,858000.0,20234
2021-04-02,Sul,SC,813871.0,11125
2021-04-03,Centro-Oeste,DF,348687.0,6235
2021-04-03,Centro-Oeste,GO,488558.0,11822
2021-04-03,Centro-Oeste,MS,219857.0,4424
2021-04-03,Centro-Oeste,MT,312625.0,7785
2021-04-03,Nordeste,AL,155810.0,3620
2021-04-03,Nordeste,BA,813794.0,15660
2021-04-03,Nordeste,CE,548635.0,14334
2021-04-03,Nordeste,MA,244563.0,6191
2021-04-03,Nordeste,PB,262500.0,5866
2021-04-03,Nordeste,PE,354982.0,12349
2021-04-03,Nordeste,PI,208974.0,4212
2021-04-03,Nordeste,RN,199070.0,4616
2021-04-03,Nordeste,SE,177261.0,3572
2021-04-03,Norte,AC,71062.0,1284
